pdb_name,length,header,tm_score,sc_rmsd,plddt,pct_helix,pct_strand,pct_coil,scrmsd_des,plddt_des,tm_plddt_des
1wyj,112,sample_1,0.5040496612601741,7.294701106459546,69.12,0.1517857142857142,0.3303571428571428,0.5178571428571429,False,False,False
2dxu,43,sample_6,0.6141497459101726,2.8527203433170376,68.11,0.0,0.3488372093023256,0.6511627906976745,False,False,False
6m3b,42,sample_7,0.2499660632502777,7.7392902137474,59.7,0.1666666666666666,0.0952380952380952,0.7380952380952381,False,False,False
2xol,166,sample_8,0.9843564579178128,0.5215328405922363,95.54,0.7108433734939759,0.0120481927710843,0.2771084337349397,True,True,True
1k94,165,sample_5,0.9223454348064104,1.2652322119266664,87.9,0.6181818181818182,0.0484848484848484,0.3333333333333333,True,True,True
6np9,115,sample_3,0.9359125752932376,0.927125858706339,84.04,0.1043478260869565,0.5130434782608696,0.3826086956521739,True,True,True
1wfo,117,sample_4,0.6144814700881408,4.911598249949468,68.81,0.0256410256410256,0.358974358974359,0.6153846153846154,False,False,False
1cf7,67,sample_5,0.87805720659435,1.1943798769614316,84.17,0.4925373134328358,0.1791044776119403,0.3283582089552239,True,True,True
2fcw,105,sample_2,0.946996480965922,0.8418957672442767,92.3,0.8571428571428571,0.0,0.1428571428571428,True,True,True
1bg1,177,sample_1,0.9209679856929806,1.284245202812838,81.86,0.8531073446327684,0.0,0.1468926553672316,True,True,True
2phn,248,sample_7,0.3798491484258636,16.024117370561317,44.74,0.3911290322580645,0.1854838709677419,0.4233870967741935,False,False,False
3nuh,168,sample_2,0.9390227920297772,1.0892441756753162,90.79,0.5178571428571429,0.2321428571428571,0.25,True,True,True
2idr,177,sample_7,0.9216971380299868,1.5351615485677006,79.78,0.288135593220339,0.2994350282485876,0.4124293785310734,True,True,True
2nrh,74,sample_2,0.6109486780552483,3.721780281123732,56.63,0.3378378378378378,0.2837837837837837,0.3783783783783784,False,False,False
6np3,268,sample_4,0.4282039170194473,13.552542759596768,50.45,0.3582089552238806,0.2425373134328358,0.3992537313432835,False,False,False
1z2a,164,sample_3,0.9105948077560292,1.448380318203115,81.34,0.3536585365853658,0.2560975609756097,0.3902439024390244,True,True,True
4p5m,97,sample_3,0.9224276202859328,0.9213608662619218,91.89,0.0,0.5154639175257731,0.4845360824742268,True,True,True
1mo9,121,sample_6,0.5411631232164459,5.3983418602818025,54.8,0.1652892561983471,0.3636363636363636,0.4710743801652892,False,False,False
1ua7,344,sample_8,0.5441702218156178,10.141125337706226,45.28,0.375,0.0784883720930232,0.5465116279069767,False,False,False
2bop,85,sample_6,0.8305607120463498,2.0689564243371503,87.24,0.2823529411764706,0.3058823529411765,0.4117647058823529,False,False,True
2hah,112,sample_1,0.9255177899034902,0.925778816522808,85.13,0.0803571428571428,0.5267857142857143,0.3928571428571428,True,True,True
5yh4,179,sample_2,0.3739727267080584,12.12324900642743,43.62,0.0502793296089385,0.3575418994413408,0.5921787709497207,False,False,False
3q90,121,sample_7,0.9443644824946892,0.9220752898079346,85.57,0.3140495867768595,0.4297520661157025,0.256198347107438,True,True,True
2o8p,220,sample_7,0.9748378435714034,0.794223516788186,95.62,0.8318181818181818,0.0,0.1681818181818181,True,True,True
1jnr,141,sample_1,0.6137097294067425,5.389246260267803,69.5,0.524822695035461,0.0992907801418439,0.375886524822695,False,False,False
3vfi,104,sample_8,0.9722330042196448,0.5563394541107903,93.25,0.3942307692307692,0.2692307692307692,0.3365384615384615,True,True,True
7bl4,102,sample_7,0.9497302518605316,0.7708848013749708,89.89,0.3627450980392157,0.3039215686274509,0.3333333333333333,True,True,True
2p7j,93,sample_1,0.8694953463174405,1.3025346535368303,80.4,0.2258064516129032,0.3548387096774194,0.4193548387096774,True,True,True
3sre,329,sample_3,0.7925761713889152,5.670543548111864,64.66,0.094224924012158,0.4103343465045592,0.4954407294832826,False,False,False
1k1g,122,sample_1,0.6683896422350628,4.704519484961871,64.2,0.5163934426229508,0.1393442622950819,0.3442622950819672,False,False,False
1ujo,131,sample_2,0.9154798049185104,1.1975826312684408,86.25,0.6412213740458015,0.0,0.3587786259541984,True,True,True
2i49,398,sample_3,0.2361747600944828,19.11366142465772,37.03,0.3241206030150754,0.1030150753768844,0.5728643216080402,False,False,False
3n1f,94,sample_1,0.985259838777127,0.3768231821466269,93.33,0.0319148936170212,0.5319148936170213,0.4361702127659574,True,True,True
1wdv,150,sample_7,0.940013795251284,0.9858953455768604,76.01,0.3133333333333333,0.2866666666666667,0.4,True,True,True
3vzx,227,sample_2,0.9713556716491452,0.7863898854929858,89.67,0.4317180616740088,0.2070484581497797,0.3612334801762114,True,True,True
3h7t,235,sample_3,0.4257892517036838,11.795251970135844,45.87,0.1319148936170212,0.3319148936170212,0.5361702127659574,False,False,False
5my6,166,sample_2,0.6343405393372433,5.694489963345411,58.91,0.1686746987951807,0.2409638554216867,0.5903614457831325,False,False,False
1kwg,197,sample_5,0.8800301267624075,2.2467522351694957,83.19,0.248730964467005,0.2791878172588832,0.4720812182741117,False,False,True
5ee0,280,sample_1,0.6582370573554274,7.118632444084317,58.79,0.5214285714285715,0.0821428571428571,0.3964285714285714,False,False,False
2qkg,210,sample_8,0.5994690076331034,10.153765262585,54.98,0.0428571428571428,0.419047619047619,0.5380952380952381,False,False,False
2h84,214,sample_7,0.634759453532103,8.362302847579148,69.75,0.4252336448598131,0.1682242990654205,0.4065420560747663,False,False,False
4xkb,74,sample_8,0.9659165552769076,0.5097324437276203,87.21,0.7297297297297297,0.0,0.2702702702702703,True,True,True
5wl1,180,sample_1,0.9595936266729924,0.8970916267698521,90.43,0.3777777777777777,0.3611111111111111,0.2611111111111111,True,True,True
4rm4,364,sample_3,0.6980912953657507,9.288735548267963,63.6,0.6043956043956044,0.0741758241758241,0.3214285714285714,False,False,False
5tea,173,sample_2,0.9154283299998917,1.4169967201981195,87.42,0.2658959537572254,0.3352601156069364,0.3988439306358382,True,True,True
5hsg,285,sample_5,0.9486379759199612,1.3264983598823372,89.98,0.4771929824561403,0.2,0.3228070175438596,True,True,True
1tpg,50,sample_3,0.7247901220296508,1.4390442679848006,87.22,0.0,0.5,0.5,True,True,True
1xq4,123,sample_3,0.9655870959080228,0.6668340651566109,93.71,0.048780487804878,0.6422764227642277,0.3089430894308943,True,True,True
3sao,146,sample_1,0.9805037150199696,0.5247184935545641,92.74,0.1712328767123287,0.5,0.3287671232876712,True,True,True
2xvm,197,sample_6,0.8886537160783735,1.8894961104128527,86.14,0.3299492385786802,0.3197969543147208,0.350253807106599,True,True,True
2qdd,241,sample_6,0.7528238679239387,5.952224090666794,68.64,0.4315352697095436,0.1161825726141078,0.4522821576763485,False,False,False
1j8u,307,sample_2,0.3901379515191955,16.070827361327236,47.12,0.50814332247557,0.0814332247557003,0.4104234527687296,False,False,False
4nbp,129,sample_1,0.9568065758333684,0.7310223488362181,89.89,0.3255813953488372,0.3255813953488372,0.3488372093023256,True,True,True
1wzl,382,sample_1,0.6099047001242625,8.16855193236481,56.61,0.5130890052356021,0.0837696335078534,0.4031413612565445,False,False,False
2zad,221,sample_1,0.9171677009508884,1.656678823488004,81.66,0.4479638009049774,0.2126696832579185,0.3393665158371041,True,True,True
2cs4,82,sample_2,0.9031120189222938,0.9897637064766124,88.23,0.2804878048780488,0.4024390243902439,0.3170731707317073,True,True,True
3kmu,267,sample_3,0.5390870146562171,7.94310179246177,47.05,0.3857677902621723,0.1273408239700374,0.4868913857677903,False,False,False
1fs1,61,sample_1,0.9054107089422244,0.8239215603723319,84.94,0.4754098360655737,0.1967213114754098,0.3278688524590163,True,True,True
3s6w,52,sample_3,0.9587279616122272,0.4074588994965413,93.45,0.0576923076923076,0.5192307692307693,0.4230769230769231,True,True,True
4dxh,176,sample_7,0.3881946806489063,12.950467178546583,40.04,0.375,0.0909090909090909,0.5340909090909091,False,False,False
1jos,100,sample_6,0.9218309466813412,0.9912838362066886,90.09,0.44,0.22,0.34,True,True,True
2aeu,366,sample_6,0.6991529898188084,5.55814087474007,78.36,0.4699453551912568,0.1857923497267759,0.3442622950819672,False,False,True
1gwe,498,sample_7,0.2649378002513796,24.200521707057383,40.54,0.2269076305220883,0.1184738955823293,0.6546184738955824,False,False,False
1v74,87,sample_1,0.9783332112844546,0.3934755154425402,91.15,0.632183908045977,0.0229885057471264,0.3448275862068966,True,True,True
1v1h,74,sample_5,0.4128029018502679,7.850156610194261,65.39,0.0405405405405405,0.2702702702702703,0.6891891891891891,False,False,False
6rvq,197,sample_3,0.8707795234608576,2.1371552650216543,84.92,0.5329949238578681,0.2030456852791878,0.2639593908629442,False,False,True
1snn,219,sample_1,0.7450266922336842,3.964885394714849,70.48,0.4977168949771689,0.1643835616438356,0.3378995433789954,False,False,True
4xxb,42,sample_4,0.77326512362936,1.632164244751021,79.87,0.0714285714285714,0.1428571428571428,0.7857142857142857,True,True,True
2x9v,250,sample_2,0.4440554764140171,13.908250746595998,53.1,0.5,0.076,0.424,False,False,False
1iq8,77,sample_6,0.9506157170515686,0.7266064004190178,91.39,0.1948051948051948,0.4025974025974026,0.4025974025974026,True,True,True
1wa3,202,sample_6,0.9904628852380154,0.4437731359253982,95.48,0.5,0.1683168316831683,0.3316831683168317,True,True,True
2nmu,136,sample_1,0.9360017705926048,1.0830565119002549,93.16,0.0808823529411764,0.625,0.2941176470588235,True,True,True
1gku,242,sample_8,0.6408044741060288,5.664567412225289,67.54,0.4669421487603306,0.2272727272727272,0.3057851239669421,False,False,False
2ffy,358,sample_4,0.6575299855041178,7.401776203702753,58.67,0.4720670391061452,0.1256983240223463,0.4022346368715084,False,False,False
1x4t,79,sample_5,0.8556760395641255,1.42776087489478,89.56,0.6835443037974683,0.0,0.3164556962025316,True,True,True
2cf7,156,sample_8,0.901640518401886,2.8502450273958417,84.58,0.7243589743589743,0.0,0.2756410256410256,False,False,True
1ext,59,sample_2,0.8430820098031505,1.153957863198613,78.26,0.0,0.2542372881355932,0.7457627118644068,True,True,True
1x6h,36,sample_5,0.6371364051761526,3.7943360982348273,86.76,0.3333333333333333,0.1111111111111111,0.5555555555555556,False,False,True
3imk,157,sample_6,0.8384821504568443,2.697141897430085,83.02,0.4140127388535032,0.1719745222929936,0.4140127388535032,False,False,True
3brs,271,sample_2,0.4985805924128926,11.68491970145152,67.9,0.4391143911439114,0.1808118081180811,0.3800738007380074,False,False,False
6rsx,129,sample_3,0.9591808947137042,0.7286458979875378,84.11,0.3333333333333333,0.3875968992248062,0.2790697674418604,True,True,True
1je5,181,sample_2,0.8383602639583483,3.0418517983894287,74.65,0.149171270718232,0.3591160220994475,0.4917127071823204,False,False,True
2fe7,154,sample_5,0.8305898381849202,2.8874214806377245,81.7,0.3961038961038961,0.2727272727272727,0.3311688311688311,False,False,True
4i7g,125,sample_8,0.9678279366766076,0.6298279314985293,93.29,0.352,0.288,0.36,True,True,True
1fyh,103,sample_3,0.9367733441627268,0.8443203449502106,87.6,0.029126213592233,0.5436893203883495,0.4271844660194174,True,True,True
1iuf,75,sample_5,0.5089727211088263,5.311737607106895,69.02,0.7066666666666667,0.0,0.2933333333333333,False,False,False
1xhs,113,sample_7,0.6531983196885475,4.156471458946024,62.34,0.2123893805309734,0.4513274336283185,0.336283185840708,False,False,False
2ix2,119,sample_1,0.912467095301049,1.4011383334293257,86.56,0.2352941176470588,0.4873949579831932,0.2773109243697479,True,True,True
3iu1,199,sample_1,0.8357602585883194,5.999432675450227,79.41,0.3115577889447236,0.271356783919598,0.4170854271356783,False,False,True
2atz,176,sample_1,0.6037742546874324,5.592237223641849,62.62,0.2897727272727273,0.2784090909090909,0.4318181818181818,False,False,False
1ml4,157,sample_8,0.8859402451291639,1.845355078273411,80.67,0.4522292993630573,0.1592356687898089,0.3885350318471338,True,True,True
2f71,297,sample_2,0.7374195221271312,4.276210099891982,65.14,0.3804713804713804,0.2087542087542087,0.4107744107744108,False,False,False
