pdb_name,length,header,tm_score,sc_rmsd,plddt,pct_helix,pct_strand,pct_coil,scrmsd_des,plddt_des,tm_plddt_des
1wyj,112,native,0.5575521854357258,6.579604954989188,48.27,0.2232142857142857,0.3125,0.4642857142857143,False,False,False
2dxu,43,native,0.662412741655066,2.428145655909567,67.14,0.0,0.4883720930232558,0.5116279069767442,False,False,False
6m3b,42,native,0.3003176144551944,7.173355459978275,60.42,0.0,0.3809523809523809,0.6190476190476191,False,False,False
2xol,166,native,0.4341123998229461,15.151827716341485,46.82,0.7530120481927711,0.0,0.2469879518072289,False,False,False
1k94,165,native,0.607127651269593,5.780488785090652,48.12,0.6181818181818182,0.0606060606060606,0.3212121212121212,False,False,False
6np9,115,native,0.6225921012059219,4.496866632577202,45.39,0.0521739130434782,0.4,0.5478260869565217,False,False,False
1wfo,117,native,0.4024015241765615,17.927258866298164,55.63,0.0,0.4615384615384615,0.5384615384615384,False,False,False
1cf7,67,native,0.2877677218447314,21.183948840905668,80.11,0.7761194029850746,0.0,0.2238805970149253,False,False,False
2fcw,105,native,0.8947837472351525,2.626485796819372,90.21,0.8285714285714286,0.0,0.1714285714285714,False,False,True
1bg1,177,native,0.5519256420853274,13.345180473985604,54.97,0.864406779661017,0.0,0.135593220338983,False,False,False
2phn,248,native,0.2785195434284777,18.57277639221818,39.88,0.3346774193548387,0.1088709677419354,0.5564516129032258,False,False,False
3nuh,168,native,0.5780543115010512,6.435792944127673,73.99,0.5297619047619048,0.1845238095238095,0.2857142857142857,False,False,True
2idr,177,native,0.3232979001879698,13.455107497004615,33.02,0.1525423728813559,0.2372881355932203,0.6101694915254238,False,False,False
2nrh,74,native,0.3852884800184187,9.064306224423378,45.22,0.1486486486486486,0.3783783783783784,0.4729729729729729,False,False,False
6np3,268,native,0.3591725016466231,17.05884903561433,44.8,0.458955223880597,0.1194029850746268,0.4216417910447761,False,False,False
1z2a,164,native,0.5329992888475922,9.414454037653954,41.67,0.4573170731707317,0.0914634146341463,0.4512195121951219,False,False,False
4p5m,97,native,0.4759431709675981,6.699430241834949,53.41,0.0,0.4742268041237113,0.5257731958762887,False,False,False
1mo9,121,native,0.5500335486470176,6.951352114230113,59.81,0.2148760330578512,0.3553719008264462,0.4297520661157025,False,False,False
1ua7,344,native,0.2723677423231063,19.62335721955924,39.19,0.2819767441860465,0.1511627906976744,0.5668604651162791,False,False,False
2bop,85,native,0.45866745270389,9.348157222412125,52.61,0.1176470588235294,0.4,0.4823529411764706,False,False,False
2hah,112,native,0.3000171816591536,15.794440968079718,33.8,0.0,0.4375,0.5625,False,False,False
5yh4,179,native,0.3893723290473612,13.63911343378253,39.38,0.0335195530726257,0.4022346368715084,0.5642458100558659,False,False,False
3q90,121,native,0.2729881807449563,14.980015956270917,33.49,0.6115702479338843,0.0,0.3884297520661157,False,False,False
2o8p,220,native,0.5728317184691423,9.125345502540704,64.94,0.8181818181818182,0.0,0.1818181818181818,False,False,False
1jnr,141,native,0.3327920944016428,15.970933886117669,46.63,0.574468085106383,0.0992907801418439,0.3262411347517731,False,False,False
3vfi,104,native,0.4556126790890649,8.679394503211771,57.14,0.5480769230769231,0.1346153846153846,0.3173076923076923,False,False,False
7bl4,102,native,0.7873519968183055,2.881339633962164,58.06,0.3235294117647059,0.2745098039215686,0.4019607843137255,False,False,False
2p7j,93,native,0.3366331730399683,9.537071729493316,42.95,0.1935483870967742,0.2150537634408602,0.5913978494623656,False,False,False
3sre,329,native,0.6514132936858732,8.452281614068774,42.48,0.1185410334346504,0.3829787234042553,0.4984802431610942,False,False,False
1k1g,122,native,0.5575457801769851,6.244739588579587,57.99,0.4262295081967213,0.2131147540983606,0.360655737704918,False,False,False
1ujo,131,native,0.363797881562352,11.764816646465556,43.87,0.2977099236641221,0.1526717557251908,0.549618320610687,False,False,False
2i49,398,native,0.2375481851891284,23.6161158136098,39.25,0.4120603015075377,0.1256281407035175,0.4623115577889447,False,False,False
3n1f,94,native,0.9093257814810348,1.224075955601813,78.39,0.0319148936170212,0.6063829787234043,0.3617021276595745,True,True,True
1wdv,150,native,0.3135879443695717,12.697869652327592,35.53,0.2066666666666666,0.1933333333333333,0.6,False,False,False
3vzx,227,native,0.3549775192063223,16.286690401978607,47.39,0.4537444933920704,0.105726872246696,0.4405286343612334,False,False,False
3h7t,235,native,0.3511744304602658,13.320455711195226,35.37,0.1148936170212766,0.3106382978723404,0.574468085106383,False,False,False
5my6,166,native,0.6542680239622024,11.346390269768566,55.44,0.2108433734939759,0.2831325301204819,0.5060240963855421,False,False,False
1kwg,197,native,0.441569900727901,13.692864012490135,40.72,0.2842639593908629,0.1624365482233502,0.5532994923857868,False,False,False
5ee0,280,native,0.2558344707312576,24.63800686740081,38.87,0.5,0.1285714285714285,0.3714285714285714,False,False,False
2qkg,210,native,0.2687973036575254,20.95880095502255,30.32,0.1428571428571428,0.2476190476190476,0.6095238095238096,False,False,False
2h84,214,native,0.2901997138592666,14.806736660164784,34.42,0.3504672897196261,0.1214953271028037,0.5280373831775701,False,False,False
4xkb,74,native,0.3781333845384478,10.92649393997447,55.62,0.7972972972972973,0.0,0.2027027027027027,False,False,False
5wl1,180,native,0.3195604079473814,15.69040675950966,38.48,0.5666666666666667,0.1277777777777777,0.3055555555555556,False,False,False
4rm4,364,native,0.3060419446232856,21.93810205880717,46.46,0.5796703296703297,0.0219780219780219,0.3983516483516483,False,False,False
5tea,173,native,0.3866777308623269,14.692369124036388,40.59,0.3005780346820809,0.1676300578034682,0.5317919075144508,False,False,False
5hsg,285,native,0.353565428196417,18.441907163518326,46.94,0.4947368421052631,0.087719298245614,0.4175438596491228,False,False,False
1tpg,50,native,0.6951023252152566,1.8271933503222055,82.08,0.0,0.58,0.42,True,True,True
1xq4,123,native,0.8453902967698407,1.905311201966688,78.15,0.024390243902439,0.5934959349593496,0.3821138211382114,True,True,True
3sao,146,native,0.6523711685730045,5.879381256340156,61.25,0.1095890410958904,0.4931506849315068,0.3972602739726027,False,False,False
2xvm,197,native,0.2843536057221155,18.4272984651792,31.45,0.0812182741116751,0.1725888324873096,0.7461928934010152,False,False,False
2qdd,241,native,0.4603395659959158,16.80876845813136,45.29,0.3983402489626556,0.1369294605809128,0.4647302904564315,False,False,False
1j8u,307,native,0.3635985269289421,14.797171814372478,37.87,0.4918566775244299,0.0846905537459283,0.4234527687296417,False,False,False
4nbp,129,native,0.3021010547351969,14.66849263111446,48.22,0.2170542635658914,0.4186046511627907,0.3643410852713178,False,False,False
1wzl,382,native,0.3753914995224094,20.719168559710432,42.51,0.4633507853403141,0.112565445026178,0.4240837696335078,False,False,False
2zad,221,native,0.5691779751331564,8.184758925357418,49.29,0.3619909502262443,0.1131221719457013,0.5248868778280543,False,False,False
2cs4,82,native,0.5447578409566824,5.252454956304792,58.43,0.1341463414634146,0.4024390243902439,0.4634146341463415,False,False,False
3kmu,267,native,0.2984132868689757,15.958221137739423,35.37,0.4794007490636704,0.0898876404494382,0.4307116104868914,False,False,False
1fs1,61,native,0.6826335831350347,2.584006061823202,77.84,0.4918032786885246,0.2295081967213114,0.2786885245901639,False,False,True
3s6w,52,native,0.9404840436698704,0.5401852225837476,94.56,0.0576923076923076,0.5576923076923077,0.3846153846153846,True,True,True
4dxh,176,native,0.375810838804685,13.287235261391231,33.42,0.2329545454545454,0.0454545454545454,0.7215909090909091,False,False,False
1jos,100,native,0.6216515215850393,3.4661743406804284,76.9,0.45,0.2,0.35,False,False,True
2aeu,366,native,0.3311487227752446,15.59954196908885,38.78,0.3852459016393442,0.1502732240437158,0.4644808743169399,False,False,False
1gwe,498,native,0.2017198159254313,33.22302046093095,31.72,0.2429718875502008,0.0562248995983935,0.7008032128514057,False,False,False
1v74,87,native,0.3759436937206168,9.774541184986024,52.83,0.6091954022988506,0.0919540229885057,0.2988505747126437,False,False,False
1v1h,74,native,0.3541562697507766,10.331165083229305,57.1,0.0,0.1891891891891892,0.8108108108108109,False,False,False
6rvq,197,native,0.8971146495131321,2.577203081876545,79.52,0.5228426395939086,0.1878172588832487,0.2893401015228426,False,False,True
1snn,219,native,0.2834656355025443,18.609638299124526,38.15,0.3972602739726027,0.1278538812785388,0.4748858447488584,False,False,False
4xxb,42,native,0.2532185837418607,9.698076002531025,62.61,0.5,0.0,0.5,False,False,False
2x9v,250,native,0.3164789722706693,18.15362299821112,37.06,0.232,0.228,0.54,False,False,False
1iq8,77,native,0.5519005688925284,6.789746530978973,61.36,0.0,0.5844155844155844,0.4155844155844156,False,False,False
1wa3,202,native,0.8035945797544848,2.8666474109321998,69.37,0.4504950495049505,0.099009900990099,0.4504950495049505,False,False,False
2nmu,136,native,0.2664834310102479,14.14394647485105,35.01,0.0808823529411764,0.25,0.6691176470588235,False,False,False
1gku,242,native,0.3112714635520466,22.64487420748853,39.04,0.4421487603305785,0.1322314049586777,0.4256198347107438,False,False,False
2ffy,358,native,0.2372915626784863,24.60521181146342,35.73,0.2681564245810056,0.1340782122905028,0.5977653631284916,False,False,False
1x4t,79,native,0.3753850534158567,11.895821545147392,57.61,0.5189873417721519,0.0,0.4810126582278481,False,False,False
2cf7,156,native,0.9001786150663329,2.524749850357133,87.29,0.7371794871794872,0.0,0.2628205128205128,False,False,True
1ext,59,native,0.2612462582013897,9.252824749691708,46.45,0.0,0.3050847457627119,0.6949152542372882,False,False,False
1x6h,36,native,0.3447333221627585,10.58979858016472,64.03,0.5,0.0,0.5,False,False,False
3imk,157,native,0.5463025750020827,7.429982089368563,53.3,0.3375796178343949,0.1146496815286624,0.5477707006369427,False,False,False
3brs,271,native,0.3652511884542676,18.86366205985894,46.95,0.3136531365313653,0.2029520295202952,0.4833948339483395,False,False,False
6rsx,129,native,0.2500310148613909,13.421317421761731,41.0,0.2170542635658914,0.2480620155038759,0.5348837209302325,False,False,False
