pdb_name,length,header,tm_score,sc_rmsd,plddt,pct_helix,pct_strand,pct_coil,scrmsd_des,plddt_des,tm_plddt_des
1wyj,112,native,0.2348918313344842,16.61165390643639,40.29,0.4821428571428571,0.0,0.5178571428571429,False,False,False
2dxu,43,native,0.4966945216925327,4.465820549856601,53.39,0.0,0.3720930232558139,0.627906976744186,False,False,False
6m3b,42,native,0.2640255646438482,7.471111430717682,44.12,0.0,0.0,1.0,False,False,False
2xol,166,native,0.4098867103084245,16.09618619353612,42.91,0.7409638554216867,0.0,0.2590361445783132,False,False,False
1k94,165,native,0.3350532644655405,11.646082157706562,38.95,0.6424242424242425,0.0242424242424242,0.3333333333333333,False,False,False
6np9,115,native,0.5099675570706614,15.093115209512778,39.12,0.1217391304347826,0.391304347826087,0.4869565217391304,False,False,False
1wfo,117,native,0.3867226087322831,17.613856212394726,47.71,0.0256410256410256,0.4017094017094017,0.5726495726495726,False,False,False
1cf7,67,native,0.2763264897438454,21.763660480086724,81.37,0.7611940298507462,0.0,0.2388059701492537,False,False,False
2fcw,105,native,0.9020262014135648,2.6621139495808017,87.79,0.8666666666666667,0.0,0.1333333333333333,False,False,True
1bg1,177,native,0.5084407747207087,20.63199427858383,57.81,0.9152542372881356,0.0,0.0847457627118644,False,False,False
2phn,248,native,0.257976969951444,18.547243893906973,32.9,0.2983870967741935,0.1370967741935483,0.5645161290322581,False,False,False
3nuh,168,native,0.4795147251497318,7.341764924242736,49.93,0.5416666666666666,0.1785714285714285,0.2797619047619047,False,False,False
2idr,177,native,0.2491998133089353,19.59499637572084,34.05,0.1807909604519774,0.1412429378531073,0.6779661016949152,False,False,False
2nrh,74,native,0.4195701656337317,10.408165619717629,40.42,0.3108108108108108,0.1351351351351351,0.5540540540540541,False,False,False
6np3,268,native,0.2900475100970322,22.11952540124216,40.62,0.4067164179104477,0.0932835820895522,0.5,False,False,False
1z2a,164,native,0.5259073996472095,7.906976112126746,36.54,0.3475609756097561,0.048780487804878,0.6036585365853658,False,False,False
4p5m,97,native,0.511783548629971,7.055083166705939,37.69,0.0309278350515463,0.3298969072164948,0.6391752577319587,False,False,False
1mo9,121,native,0.4259867438217855,8.802818559453094,40.89,0.1900826446280991,0.2148760330578512,0.5950413223140496,False,False,False
1ua7,344,native,0.2084720777477855,24.97652450930758,33.03,0.2674418604651162,0.0174418604651162,0.7151162790697675,False,False,False
2bop,85,native,0.4529837647565243,6.624573633844249,47.75,0.1176470588235294,0.1294117647058823,0.7529411764705882,False,False,False
2hah,112,native,0.2487700995706571,17.44241440685397,30.53,0.0,0.2410714285714285,0.7589285714285714,False,False,False
5yh4,179,native,0.2372416161740421,19.530365410957582,33.12,0.0502793296089385,0.2625698324022346,0.6871508379888268,False,False,False
3q90,121,native,0.2830629050419315,13.455136722693537,36.06,0.8677685950413223,0.0,0.1322314049586777,False,False,False
2o8p,220,native,0.3623004454700536,12.41404726008557,53.99,0.8545454545454545,0.0,0.1454545454545454,False,False,False
1jnr,141,native,0.3306575177065617,14.987730342578384,46.31,0.574468085106383,0.0992907801418439,0.3262411347517731,False,False,False
3vfi,104,native,0.443483083394523,9.021897697997566,44.18,0.4519230769230769,0.1826923076923076,0.3653846153846153,False,False,False
7bl4,102,native,0.6178728834675512,4.342250009260616,45.51,0.4019607843137255,0.1372549019607843,0.4607843137254901,False,False,False
2p7j,93,native,0.3145815178501209,9.574892056264533,40.15,0.1827956989247312,0.1720430107526881,0.6451612903225806,False,False,False
3sre,329,native,0.2908598786504133,18.61247508069378,32.97,0.0759878419452887,0.2583586626139817,0.6656534954407295,False,False,False
