pdb_name,length,header,tm_score,sc_rmsd,plddt,pct_helix,pct_strand,pct_coil,scrmsd_des,plddt_des,tm_plddt_des
1wyj,112,native,0.5592007392015127,6.149378754455787,59.92,0.2053571428571428,0.3928571428571428,0.4017857142857143,False,False,False
2dxu,43,native,0.8539582278257245,0.8836261134270178,90.84,0.0697674418604651,0.5581395348837209,0.3720930232558139,True,True,True
6m3b,42,native,0.2921510128883048,7.20104954162734,61.72,0.0,0.3571428571428571,0.6428571428571429,False,False,False
2xol,166,native,0.4245558794542191,15.199992305873147,48.36,0.7590361445783133,0.0,0.2409638554216867,False,False,False
1k94,165,native,0.5156987457655507,6.348085569015539,72.24,0.6,0.103030303030303,0.296969696969697,False,False,True
6np9,115,native,0.7004653226535373,4.419216156051546,61.9,0.0521739130434782,0.5304347826086957,0.417391304347826,False,False,False
1wfo,117,native,0.738056658182217,5.134907670693747,69.49,0.0,0.4358974358974359,0.5641025641025641,False,False,False
1cf7,67,native,0.402101326100384,13.824918431543985,86.46,0.6865671641791045,0.1343283582089552,0.1791044776119403,False,False,False
2fcw,105,native,0.8794715482509664,2.8414520207865936,90.85,0.8285714285714286,0.0,0.1714285714285714,False,False,True
1bg1,177,native,0.7308826631118261,9.748191582574576,66.86,0.8305084745762712,0.0,0.1694915254237288,False,False,False
2phn,248,native,0.2708458595400585,18.98593319275729,40.49,0.3266129032258064,0.125,0.5483870967741935,False,False,False
3nuh,168,native,0.5570711430199532,7.066849151296962,85.43,0.5178571428571429,0.2023809523809523,0.2797619047619047,False,False,True
2idr,177,native,0.3242986421011872,12.615029362037818,38.64,0.1525423728813559,0.2768361581920904,0.5706214689265536,False,False,False
2nrh,74,native,0.3957671871467292,9.27385516416774,46.97,0.1621621621621621,0.4459459459459459,0.3918918918918919,False,False,False
6np3,268,native,0.4111357723440719,15.163459783928072,56.83,0.4440298507462686,0.0820895522388059,0.4738805970149253,False,False,False
1z2a,164,native,0.5962518794896763,5.828342724687143,61.51,0.4451219512195122,0.1951219512195122,0.3597560975609756,False,False,False
