pdb_name,length,header,tm_score,sc_rmsd,plddt,pct_helix,pct_strand,pct_coil,scrmsd_des,plddt_des,tm_plddt_des
1wyj,112,sample_6,0.4537364319183284,7.218744677309096,51.39,0.25,0.2142857142857142,0.5357142857142857,False,False,False
2dxu,43,sample_6,0.6139804350258987,2.6921182205703627,68.24,0.0,0.3488372093023256,0.6511627906976745,False,False,False
6m3b,42,sample_7,0.2480110771281732,8.072697254687247,58.12,0.0,0.2142857142857142,0.7857142857142857,False,False,False
2xol,166,sample_8,0.9594796600528288,0.7880943109996994,92.64,0.7108433734939759,0.0120481927710843,0.2771084337349397,True,True,True
1k94,165,sample_8,0.924555433456314,1.2581764334094954,89.42,0.6181818181818182,0.0484848484848484,0.3333333333333333,True,True,True
6np9,115,sample_4,0.9277085139966132,1.8643526279470457,85.68,0.1304347826086956,0.4869565217391304,0.3826086956521739,True,True,True
1wfo,117,sample_2,0.727521515685462,6.482776414087633,77.14,0.0,0.4957264957264957,0.5042735042735043,False,False,True
1cf7,67,sample_4,0.8634086413885687,1.168457374632908,84.6,0.5223880597014925,0.1791044776119403,0.2985074626865671,True,True,True
2fcw,105,sample_2,0.960654551448636,0.6835465933226212,92.12,0.8380952380952381,0.0,0.1619047619047619,True,True,True
1bg1,177,sample_2,0.9346014082152924,1.2263112872773168,84.96,0.8870056497175142,0.0,0.1129943502824858,True,True,True
2phn,248,sample_6,0.282612406294548,15.742748670359692,43.58,0.3709677419354839,0.032258064516129,0.5967741935483871,False,False,False
3nuh,168,sample_2,0.9348284349677772,1.1117060497173807,88.74,0.5119047619047619,0.2321428571428571,0.2559523809523809,True,True,True
2idr,177,sample_6,0.9133258543431296,1.444411214124757,76.28,0.3107344632768362,0.3107344632768362,0.3785310734463277,True,True,True
2nrh,74,sample_6,0.3108425221717027,7.808488336133135,52.41,0.4189189189189189,0.1351351351351351,0.4459459459459459,False,False,False
6np3,268,sample_4,0.4130857906775997,15.01628824142262,44.36,0.3097014925373134,0.2276119402985074,0.4626865671641791,False,False,False
1z2a,164,sample_3,0.8615278185642661,2.021454913523125,73.3,0.3231707317073171,0.274390243902439,0.4024390243902439,False,False,True
4p5m,97,sample_7,0.9057409786355884,1.0284345784995694,86.46,0.0,0.5360824742268041,0.4639175257731959,True,True,True
1mo9,121,sample_6,0.7482629256246169,2.72070686980324,62.6,0.3057851239669421,0.3140495867768595,0.3801652892561983,False,False,False
1ua7,344,sample_1,0.295970609460376,18.31872198600353,33.36,0.3924418604651162,0.0,0.6075581395348837,False,False,False
2bop,85,sample_6,0.8349876928428899,1.9884030840878952,87.16,0.2823529411764706,0.3294117647058823,0.388235294117647,True,True,True
2hah,112,sample_5,0.5738672331766118,5.966263744062109,44.7,0.1160714285714285,0.4017857142857143,0.4821428571428571,False,False,False
5yh4,179,sample_2,0.4372896567767169,12.006895097124932,39.87,0.0167597765363128,0.3854748603351955,0.5977653631284916,False,False,False
3q90,121,sample_7,0.941213146279491,0.95009459047361,85.35,0.3140495867768595,0.4297520661157025,0.256198347107438,True,True,True
2o8p,220,sample_5,0.967858286344516,0.8568683853640051,95.72,0.8363636363636363,0.0,0.1636363636363636,True,True,True
1jnr,141,sample_6,0.7286163261482739,3.757992538083992,65.85,0.4893617021276595,0.1276595744680851,0.3829787234042553,False,False,False
