pdb_name,length,header,tm_score,sc_rmsd,plddt,pct_helix,pct_strand,pct_coil,scrmsd_des,plddt_des,tm_plddt_des
1pa7,130,sample_58,0.8300156408547003,2.7378378778052044,81.45,0.6153846153846154,0.0,0.3846153846153846,False,False,True
6ixl,405,sample_48,0.645482198196369,8.322782212104695,56.84,0.4148148148148148,0.1629629629629629,0.4222222222222222,False,False,False
2vzs,110,sample_30,0.9132199153296152,1.191121483407387,85.99,0.0,0.6727272727272727,0.3272727272727272,True,True,True
3p73,96,sample_11,0.8808673116670551,1.218575438967815,78.46,0.0625,0.5625,0.375,True,True,True
3ede,422,sample_67,0.4943940249309226,11.820513297046336,38.74,0.4099526066350711,0.0568720379146919,0.533175355450237,False,False,False
5ee0,280,sample_13,0.7010465406733155,7.112165698777209,66.49,0.5321428571428571,0.1321428571428571,0.3357142857142857,False,False,False
2q3w,109,sample_2,0.9658908172628684,0.6155744155027796,90.38,0.055045871559633,0.4770642201834862,0.4678899082568807,True,True,True
3s6w,52,sample_45,0.9597185104706996,0.3774953332129327,94.65,0.0576923076923076,0.5576923076923077,0.3846153846153846,True,True,True
1yht,344,sample_84,0.9173291986561776,1.868873644179608,65.76,0.4418604651162791,0.1482558139534883,0.4098837209302325,True,False,False
2ba0,51,sample_26,0.8918067853174362,1.150594689967778,92.06,0.0588235294117647,0.4705882352941176,0.4705882352941176,True,True,True
5gvy,145,sample_64,0.616963246620498,4.71396530177114,43.04,0.0,0.4620689655172413,0.5379310344827586,False,False,False
6m0r,345,sample_98,0.8458593571928871,2.879606566596219,68.08,0.7217391304347827,0.0057971014492753,0.272463768115942,False,False,False
2x9v,250,sample_9,0.3819224961989012,14.381267747180502,44.78,0.536,0.092,0.372,False,False,False
2ffy,358,sample_4,0.6346539212332095,7.406180576700867,46.56,0.441340782122905,0.106145251396648,0.4525139664804469,False,False,False
1ix9,115,sample_14,0.9129663394386184,1.087653946461654,87.64,0.5391304347826087,0.2,0.2608695652173913,True,True,True
1v74,87,sample_76,0.9812543619145788,0.3698226590744783,92.51,0.6206896551724138,0.0229885057471264,0.3563218390804598,True,True,True
6cj7,357,sample_52,0.277165056309996,17.45402997291595,29.98,0.3333333333333333,0.0952380952380952,0.5714285714285714,False,False,False
2ok5,68,sample_49,0.9223023829485806,0.7646972094955476,84.94,0.0441176470588235,0.4411764705882353,0.5147058823529411,True,True,True
2rb6,52,sample_1,0.94577856898559,0.4624977438700241,94.16,0.0576923076923076,0.5384615384615384,0.4038461538461538,True,True,True
2w3s,117,sample_83,0.8996400161840706,1.4698648532936236,85.39,0.3504273504273504,0.2735042735042735,0.376068376068376,True,True,True
2hjs,190,sample_37,0.8199364016853801,3.183293247050044,77.42,0.4105263157894737,0.2473684210526315,0.3421052631578947,False,False,True
2hku,70,sample_19,0.9430093147937048,0.6465741471462553,93.79,0.8285714285714286,0.0,0.1714285714285714,True,True,True
1xoy,160,sample_34,0.8382102821155227,2.288182874809558,67.84,0.13125,0.40625,0.4625,False,False,False
2pg4,92,sample_65,0.955242345149343,0.6325592441375345,89.74,0.6304347826086957,0.1413043478260869,0.2282608695652173,True,True,True
1qyp,53,sample_53,0.7630329382998156,1.811315146876805,83.39,0.0,0.3773584905660377,0.6226415094339622,True,True,True
2f3l,132,sample_25,0.9840231858835652,0.4574006435742249,95.59,0.106060606060606,0.2651515151515151,0.6287878787878788,True,True,True
4pk9,359,sample_42,0.3774374473258419,13.935513261939596,35.83,0.4373259052924791,0.0919220055710306,0.4707520891364902,False,False,False
1xc2,152,sample_42,0.965697118402802,0.7511697258792546,91.93,0.3552631578947368,0.2368421052631578,0.4078947368421052,True,True,True
7bl4,102,sample_80,0.9638693080389084,0.61890725508795,87.83,0.3725490196078431,0.2647058823529412,0.3627450980392157,True,True,True
4j9y,84,sample_7,0.7350333964933453,3.2800537263319804,77.54,0.7976190476190477,0.0,0.2023809523809523,False,False,True
4ef0,114,sample_73,0.9684469361907396,0.6389536726015514,83.95,0.4210526315789473,0.219298245614035,0.3596491228070175,True,True,True
1au1,166,sample_48,0.9611370787982628,0.7778273787853172,89.64,0.7048192771084337,0.0,0.2951807228915662,True,True,True
6c74,111,sample_16,0.8318375516514999,2.2692009255393346,69.2,0.027027027027027,0.4684684684684684,0.5045045045045045,False,False,False
1vdr,157,sample_25,0.8849687030490692,1.5908180291739435,78.56,0.2420382165605095,0.3184713375796178,0.4394904458598726,True,True,True
3sao,146,sample_91,0.9792827888578828,0.5698911263153069,90.9,0.1712328767123287,0.5,0.3287671232876712,True,True,True
1klo,51,sample_47,0.4633392144377868,5.39137791947323,80.4,0.0784313725490196,0.3529411764705882,0.5686274509803921,False,False,False
2b5g,164,sample_22,0.8052500643350025,2.966644976348865,75.65,0.4024390243902439,0.2378048780487804,0.3597560975609756,False,False,True
1xhs,113,sample_88,0.8096680510317987,2.168225820143153,78.85,0.1769911504424778,0.4867256637168141,0.336283185840708,False,False,True
1azs,190,sample_19,0.918162842735371,1.5087432448598292,82.09,0.4263157894736842,0.2947368421052631,0.2789473684210526,True,True,True
