pdb_name,length,header,tm_score,sc_rmsd,plddt,pct_helix,pct_strand,pct_coil,scrmsd_des,plddt_des,tm_plddt_des
1wyj,112,sample_6,0.4241733179710651,7.291412439429264,48.91,0.1517857142857142,0.2857142857142857,0.5625,False,False,False
2dxu,43,sample_6,0.6138719704794372,2.752989500969425,68.17,0.0,0.3953488372093023,0.6046511627906976,False,False,False
6m3b,42,sample_7,0.2432969327784087,7.877757490358076,60.8,0.1666666666666666,0.0952380952380952,0.7380952380952381,False,False,False
2xol,166,sample_8,0.9840216283383516,0.532582116085304,95.65,0.7108433734939759,0.0120481927710843,0.2771084337349397,True,True,True
1k94,165,sample_5,0.9202650594702678,1.286543075510804,87.88,0.6181818181818182,0.0484848484848484,0.3333333333333333,True,True,True
6np9,115,sample_4,0.936228365208826,1.8621941715032493,91.36,0.1304347826086956,0.4869565217391304,0.3826086956521739,True,True,True
1wfo,117,sample_4,0.6121713784220367,4.886635823195089,68.8,0.0256410256410256,0.358974358974359,0.6153846153846154,False,False,False
1cf7,67,sample_5,0.8797169302998777,1.1884501179569635,84.15,0.4925373134328358,0.1791044776119403,0.3283582089552239,True,True,True
2fcw,105,sample_2,0.9539305129764484,0.7646716314226686,92.62,0.8571428571428571,0.0,0.1428571428571428,True,True,True
1bg1,177,sample_1,0.922840487426848,1.279848691149822,81.8,0.8587570621468926,0.0,0.1412429378531073,True,True,True
2phn,248,sample_7,0.3731545669514748,15.730142632508237,43.97,0.375,0.1854838709677419,0.439516129032258,False,False,False
3nuh,168,sample_2,0.9409444407862824,1.071511652165882,90.82,0.5178571428571429,0.2321428571428571,0.25,True,True,True
2idr,177,sample_1,0.8958194768780083,1.8825893638410256,82.75,0.3163841807909605,0.2937853107344633,0.3898305084745763,True,True,True
2nrh,74,sample_2,0.6156602761296971,3.760778813718185,58.03,0.3243243243243243,0.2837837837837837,0.3918918918918919,False,False,False
6np3,268,sample_5,0.3892382540233335,15.450322109510203,58.37,0.376865671641791,0.1828358208955224,0.4402985074626865,False,False,False
1z2a,164,sample_3,0.9212662898018348,1.315955918280412,86.1,0.3536585365853658,0.2560975609756097,0.3902439024390244,True,True,True
4p5m,97,sample_3,0.9255175499732716,0.8935302172094416,91.39,0.0,0.5154639175257731,0.4845360824742268,True,True,True
1mo9,121,sample_6,0.5700923203957242,5.285247239470079,57.15,0.2148760330578512,0.3636363636363636,0.4214876033057851,False,False,False
1ua7,344,sample_8,0.5302499157690733,10.412497223670735,47.34,0.3401162790697674,0.0843023255813953,0.5755813953488372,False,False,False
2bop,85,sample_6,0.827897660270539,2.114516649370658,87.16,0.2823529411764706,0.3176470588235294,0.4,False,False,True
2hah,112,sample_1,0.9285549811817778,0.9136605929207156,85.44,0.0803571428571428,0.5357142857142857,0.3839285714285714,True,True,True
5yh4,179,sample_2,0.3665782730293639,11.92183913988884,44.32,0.0335195530726257,0.3854748603351955,0.5810055865921788,False,False,False
3q90,121,sample_8,0.9399036076473306,0.9483046263485126,89.87,0.2892561983471074,0.4380165289256198,0.2727272727272727,True,True,True
2o8p,220,sample_7,0.9762973571451868,0.7701176468114638,95.66,0.8318181818181818,0.0,0.1681818181818181,True,True,True
1jnr,141,sample_2,0.6467491251357749,4.888937328177353,74.36,0.4822695035460992,0.1134751773049645,0.4042553191489361,False,False,True
3vfi,104,sample_8,0.9744410661998176,0.52889043828842,93.14,0.4038461538461538,0.2692307692307692,0.3269230769230769,True,True,True
7bl4,102,sample_7,0.9490091812423912,0.7768518596351339,89.9,0.3627450980392157,0.3039215686274509,0.3333333333333333,True,True,True
2p7j,93,sample_1,0.8676789680569706,1.3103337255658123,79.85,0.2258064516129032,0.3548387096774194,0.4193548387096774,True,True,True
3sre,329,sample_3,0.7862853753950861,5.786525747187056,67.76,0.1185410334346504,0.4042553191489361,0.4772036474164133,False,False,False
1k1g,122,sample_1,0.6660077195879598,4.798530106333968,64.24,0.5163934426229508,0.1393442622950819,0.3442622950819672,False,False,False
1ujo,131,sample_2,0.9166282303972284,1.184239997340122,86.32,0.6412213740458015,0.0,0.3587786259541984,True,True,True
2i49,398,sample_3,0.2525324902691716,19.73337090156495,41.77,0.3115577889447236,0.0854271356783919,0.6030150753768844,False,False,False
3n1f,94,sample_1,0.9854268409277688,0.3764503275135154,93.18,0.0319148936170212,0.5319148936170213,0.4361702127659574,True,True,True
1wdv,150,sample_5,0.9914590754845536,0.3785921540312167,93.64,0.3266666666666666,0.2866666666666667,0.3866666666666666,True,True,True
3vzx,227,sample_2,0.9729341853787924,0.7443066741765113,90.5,0.4361233480176211,0.2070484581497797,0.3568281938325991,True,True,True
3h7t,235,sample_3,0.4899217986886575,11.929795134042635,53.16,0.1446808510638297,0.3361702127659574,0.5191489361702127,False,False,False
5my6,166,sample_2,0.629705796801433,5.403617543960453,58.73,0.1506024096385542,0.2349397590361445,0.6144578313253012,False,False,False
1kwg,197,sample_5,0.8794542042256304,2.2186725891354344,82.23,0.2639593908629442,0.2791878172588832,0.4568527918781725,False,False,True
5ee0,280,sample_7,0.7099423220453753,8.78019061395937,72.77,0.5535714285714286,0.1035714285714285,0.3428571428571428,False,False,True
2qkg,210,sample_8,0.602228469654136,9.705701794899486,58.21,0.0380952380952381,0.4714285714285714,0.4904761904761904,False,False,False
2h84,214,sample_7,0.6341017747386816,8.483330451331579,70.67,0.4252336448598131,0.1682242990654205,0.4065420560747663,False,False,True
4xkb,74,sample_8,0.9703310418810844,0.4776258724947983,92.2,0.7297297297297297,0.0,0.2702702702702703,True,True,True
5wl1,180,sample_1,0.9581892452548216,0.923825924908051,91.83,0.3777777777777777,0.3611111111111111,0.2611111111111111,True,True,True
4rm4,364,sample_3,0.7162110962571577,7.886296133052733,64.37,0.6043956043956044,0.1071428571428571,0.2884615384615384,False,False,False
5tea,173,sample_2,0.9136317653447256,1.4371369390235311,86.94,0.2658959537572254,0.3352601156069364,0.3988439306358382,True,True,True
5hsg,285,sample_5,0.936654523519032,1.5056920598656878,90.56,0.4807017543859649,0.2,0.3192982456140351,True,True,True
1tpg,50,sample_3,0.7373705045903091,1.4077058602710566,87.3,0.0,0.5,0.5,True,True,True
1xq4,123,sample_3,0.9656756834970928,0.6659015222551798,93.43,0.048780487804878,0.6422764227642277,0.3089430894308943,True,True,True
3sao,146,sample_1,0.9804539124691662,0.5236324688697827,92.54,0.1712328767123287,0.5,0.3287671232876712,True,True,True
2xvm,197,sample_6,0.8882518474210248,1.8580843079107376,86.16,0.3248730964467005,0.3197969543147208,0.3553299492385787,True,True,True
