pdb_name,length,header,tm_score,sc_rmsd,plddt,pct_helix,pct_strand,pct_coil,scrmsd_des,plddt_des,tm_plddt_des
2dxu,43,sample_6,0.6160477796353695,2.864868748904398,67.93,0.0,0.3488372093023256,0.6511627906976745,False,False,False
1uuj,76,sample_4,0.6833793036889076,5.548102168043718,84.76,0.7894736842105263,0.0,0.2105263157894736,False,False,True
2bkm,128,sample_5,0.8638165167035671,2.25457714463118,82.82,0.65625,0.0,0.34375,False,False,True
3pdu,123,sample_6,0.8231080592887932,2.071208833073045,83.86,0.7886178861788617,0.0,0.2113821138211382,False,False,True
1vim,182,sample_7,0.9596710493282912,0.9096605664170552,89.82,0.5274725274725275,0.1318681318681318,0.3406593406593406,True,True,True
5g5e,137,sample_6,0.818400962944155,2.0774838519473358,70.52,0.7299270072992701,0.0,0.2700729927007299,False,False,True
1z2a,164,sample_3,0.9025550052271388,1.5168904105380354,78.67,0.3536585365853658,0.2682926829268293,0.3780487804878049,True,True,True
6fzv,118,sample_6,0.9298979640893108,0.9909265127648592,86.91,0.0,0.5084745762711864,0.4915254237288136,True,True,True
1yjr,72,sample_1,0.9117065043640976,0.8407173983653808,92.66,0.3055555555555556,0.3472222222222222,0.3472222222222222,True,True,True
2ix2,119,sample_1,0.913419964987646,1.3978080507670323,86.15,0.2352941176470588,0.4873949579831932,0.2773109243697479,True,True,True
1h8l,79,sample_3,0.983090047217168,0.3511038147085019,95.8,0.0,0.5063291139240507,0.4936708860759494,True,True,True
7c2g,98,sample_4,0.9449941710449132,0.7638221327870813,90.04,0.2755102040816326,0.3265306122448979,0.3979591836734694,True,True,True
1paq,161,sample_1,0.9788997136386623,0.6192709831416292,92.95,0.7888198757763976,0.0,0.2111801242236025,True,True,True
2i49,398,sample_8,0.2346166271718604,21.80868967534833,38.42,0.3542713567839196,0.1231155778894472,0.5226130653266332,False,False,False
1dci,275,sample_4,0.4337097833462373,11.666007210755538,54.59,0.5418181818181819,0.1054545454545454,0.3527272727272727,False,False,False
2dis,96,sample_1,0.7236221787524496,3.865634385819785,73.24,0.2395833333333333,0.3125,0.4479166666666667,False,False,True
1st6,137,sample_8,0.7945025158184755,3.4848143544329484,79.07,0.7518248175182481,0.0,0.2481751824817518,False,False,True
2ba0,51,sample_2,0.8841419583413926,1.1933444914289064,91.92,0.0588235294117647,0.4705882352941176,0.4705882352941176,True,True,True
6arq,109,sample_8,0.9245739282309664,0.9719991912905366,87.43,0.0275229357798165,0.6422018348623854,0.3302752293577982,True,True,True
2fr1,209,sample_5,0.879999987105269,1.9244876042291048,75.48,0.3253588516746411,0.2966507177033493,0.3779904306220095,True,True,True
4ef0,114,sample_5,0.8781919829023025,1.4021697484553608,83.0,0.4473684210526316,0.1842105263157894,0.3684210526315789,True,True,True
2p7j,93,sample_1,0.8658380116495663,1.3629394408365474,80.49,0.2258064516129032,0.3440860215053763,0.4301075268817204,True,True,True
2ppx,62,sample_4,0.977044891081856,0.3745165768048962,90.86,0.7258064516129032,0.0,0.2741935483870967,True,True,True
1iq0,366,sample_6,0.3592505111837032,18.61596267877101,50.85,0.5109289617486339,0.0437158469945355,0.4453551912568306,False,False,False
3f1l,245,sample_4,0.9084707370924524,1.7362064696603976,83.9,0.4571428571428571,0.1428571428571428,0.4,True,True,True
7kn8,321,sample_6,0.7183769154437866,6.632709159671347,58.28,0.0342679127725856,0.3800623052959501,0.5856697819314641,False,False,False
4h7p,158,sample_8,0.6388515595912142,8.167359980761432,68.88,0.430379746835443,0.1772151898734177,0.3924050632911392,False,False,False
