,prot,filename,plddt,rmsd,rmsd_m,wrmsd,designable,designable_w,designable_m,designable_w_m,rmsd_sheba,designable_sheba,rmsd_sheba_m,designable_sheba_m,rmsd_tm_m,designable_tm_m,rmsd_tm,designable_tm,rmsd_mout,designable_rmsd_out_m,rmsd_out,designable_rmsd_out
8019,AF-Q5SLR4-F1,sample_6,87.89093978419771,0.6003724507970234,0.3895005081438732,0.6219303284983971,True,True,True,True,0.610096293305022,True,0.4045316323526823,True,0.3954334247748254,True,0.5994517778423557,True,0.3717359620294539,True,0.3717359620294539,True
2099,AF-Q8GME2-F1,sample_5,84.90256777108434,1.1571243403036373,0.5540794332149579,1.0616096710560978,True,True,True,True,1.0688062154532931,True,0.417684628205039,True,0.4990517942673852,True,1.117214777058869,True,0.4883195922921537,True,0.4883195922921537,True
1800,AF-Q9BXD5-F1,sample_6,86.62665289256198,0.7886890898283201,0.5314881329534471,0.718605107198347,True,True,True,True,0.7693381006928213,True,0.5070672521437642,True,0.5952166391029314,True,0.8301517102020085,True,0.4916126640763088,True,0.4916126640763088,True
1630,AF-Q8KX15-F1,sample_7,86.43534054054054,2.2513188138136098,2.020995357525237,2.21940067792345,False,False,False,True,2.202972050762102,False,1.9308370123185012,True,3.399554664851458,False,3.722859453319556,False,1.9503895687577408,True,1.9503895687577408,True
3881,AF-P9WPP1-F1,sample_7,85.47840610687024,2.3141360456883295,1.4670088436223685,1.5965850652532383,False,True,True,True,1.96546500773433,True,1.0609150326993717,True,1.7771918083176652,True,2.5884353832344633,False,1.3215310209261593,True,1.3215310209261593,True
7781,AF-P53610-F1,sample_3,86.81514208389716,1.251980374735212,0.7845032830399891,1.1313347009886727,True,True,True,True,1.174579681610432,True,0.4696694748962631,True,0.5407591176593016,True,1.2995170194714651,True,0.7306446148305893,True,0.7306446148305893,True
1495,AF-Q9UR08-F1,sample_7,85.37836687306502,1.8358999554151176,1.2104256640887805,1.3427884783766602,True,True,True,True,1.555930799217616,True,0.810106274411897,True,1.2625602973794674,True,1.9803995981577072,True,0.9067166121656982,True,0.9067166121656982,True
7500,AF-F2YRY7-F1,sample_4,86.50916438772408,0.5372068649842429,0.4259441213390649,0.5345198971808451,True,True,True,True,0.5371984728581052,True,0.4259027423458639,True,0.4247134815668202,True,0.5368328167034219,True,0.3923494751155666,True,0.3923494751155666,True
5015,AF-Q8A1B4-F1,sample_5,83.98262407862407,4.235498976217352,3.310591581481316,4.279052255462802,False,False,False,False,3.475157026218126,False,1.8179079723676312,True,3.197601860399396,False,4.59598035014621,False,3.0192701574159515,False,3.0192701574159515,False
7101,AF-O13563-F1,sample_6,67.27810473815461,2.4430144188719582,1.5259967686606206,2.1287837463699097,False,False,False,True,2.390099701651728,False,1.3576700556254149,False,2.1011195687069977,False,2.923486567522181,False,1.283444420869272,False,1.283444420869272,False
8569,AF-P01574-F1,sample_7,83.26671781187459,0.7362745447855458,0.6246963828403606,0.7347414264415002,True,True,True,True,0.7335708351555495,True,0.6153081875225404,True,0.6311773886810131,True,0.7379723123919012,True,0.6067185974630694,True,0.6067185974630694,True
4972,AF-P11741-F1,sample_1,32.090310077519376,14.440557768673049,13.041310874686047,14.16582340437688,False,False,False,False,16.40728813454423,False,12.619314178825473,False,13.91037330238368,False,16.175693182686192,False,12.27402020407082,False,12.27402020407082,False
24,AF-A0A059TC02-F1,sample_2,93.20282213438736,1.4678495164137486,1.2060577701272004,0.8977499652154516,True,True,True,True,1.0159512214958886,True,0.5605616617545301,True,0.8429743727304682,True,1.2445903036529404,True,0.9913346581827456,True,0.9913346581827456,True
6907,AF-Q02127-F1,sample_1,89.45001728309713,0.4630712601853778,0.3962096042569608,0.4650409765439851,True,True,True,True,0.4630877496591568,True,0.3881640424379514,True,0.3857870113500062,True,0.4700572017591342,True,0.3584893556990134,True,0.3584893556990134,True
1660,AF-Q5ZSR0-F1,sample_1,84.9090284142988,0.5632692810281813,0.3724453485712156,0.5438800564293622,True,True,True,True,0.557322817993696,True,0.3609995505609178,True,0.369142986824984,True,0.5643194430574573,True,0.345041105953959,True,0.345041105953959,True
5385,AF-Q8RR57-F1,sample_5,85.00986547085202,0.5444877563387087,0.3702518344376438,0.5484974690408227,True,True,True,True,0.5445351975224493,True,0.3703418398268662,True,0.3737557423917821,True,0.5467684015685309,True,0.3181844740226252,True,0.3181844740226252,True
6188,AF-Q0RVH7-F1,sample_3,92.28182721712535,0.5212463649868878,0.4156913884919935,0.5161264197273405,True,True,True,True,0.5212651794246783,True,0.4155915940262841,True,0.4163075647649532,True,0.5211836578756401,True,0.3653431096704552,True,0.3653431096704552,True
3341,AF-P38197-F1,sample_5,86.72407461953854,0.6237480595921047,0.4737152976852242,0.6230072376668235,True,True,True,True,0.6259823628976185,True,0.4787075492870704,True,0.474385111691633,True,0.6237583914210308,True,0.4152023962324116,True,0.4152023962324116,True
