pdb_name,length,header,tm_score,sc_rmsd,plddt,pct_helix,pct_strand,pct_coil,scrmsd_des,plddt_des,tm_plddt_des
1wyj,112,native,0.5651305749844764,6.990365965338248,66.58,0.2232142857142857,0.3571428571428571,0.4196428571428571,False,False,False
2dxu,43,native,0.8543485072933352,0.883096284876198,90.86,0.0697674418604651,0.5581395348837209,0.3720930232558139,True,True,True
6m3b,42,native,0.2839682169429214,7.185797419363662,62.45,0.0,0.3571428571428571,0.6428571428571429,False,False,False
2xol,166,native,0.5014472196354925,9.990976894765083,58.82,0.7469879518072289,0.0,0.253012048192771,False,False,False
1k94,165,native,0.5224817903360869,6.205942973511706,77.11,0.6060606060606061,0.0969696969696969,0.296969696969697,False,False,True
6np9,115,native,0.7023939959219682,4.292918336985605,62.34,0.0521739130434782,0.5217391304347826,0.4260869565217391,False,False,False
1wfo,117,native,0.7306210501588885,4.762058520765778,70.24,0.0,0.4358974358974359,0.5641025641025641,False,False,True
1cf7,67,native,0.401371231570511,13.715749203168468,87.45,0.6865671641791045,0.1343283582089552,0.1791044776119403,False,False,False
2fcw,105,native,0.8777100625793236,2.826457101715784,90.58,0.8285714285714286,0.0,0.1714285714285714,False,False,True
1bg1,177,native,0.5180623114181679,15.412546133301417,73.84,0.8757062146892656,0.0,0.1242937853107344,False,False,True
2phn,248,native,0.2908039091304381,17.889706005964772,42.75,0.3306451612903225,0.1129032258064516,0.5564516129032258,False,False,False
3nuh,168,native,0.5551198322041576,7.071577035490795,86.28,0.5119047619047619,0.2023809523809523,0.2857142857142857,False,False,True
2idr,177,native,0.3214206701529055,12.508776138090091,38.56,0.135593220338983,0.2655367231638418,0.5988700564971752,False,False,False
2nrh,74,native,0.4096086971037321,9.157016570215411,49.25,0.1486486486486486,0.4729729729729729,0.3783783783783784,False,False,False
6np3,268,native,0.4104298414313237,15.142576722170316,56.75,0.4402985074626865,0.0895522388059701,0.4701492537313433,False,False,False
1z2a,164,native,0.5915925399652538,5.851245854132077,62.4,0.4512195121951219,0.1890243902439024,0.3597560975609756,False,False,False
4p5m,97,native,0.4066797647063503,7.36608828266379,72.02,0.0412371134020618,0.4536082474226804,0.5051546391752577,False,False,False
1mo9,121,native,0.634934152836645,5.336991761418745,56.4,0.2148760330578512,0.371900826446281,0.4132231404958678,False,False,False
1ua7,344,native,0.2837412870693872,20.675820188539596,42.53,0.3197674418604651,0.1976744186046511,0.4825581395348837,False,False,False
2bop,85,native,0.4351102529009444,9.620757674719808,65.46,0.1176470588235294,0.388235294117647,0.4941176470588235,False,False,False
2hah,112,native,0.3229473985722877,14.434801170440547,42.81,0.0,0.5089285714285714,0.4910714285714285,False,False,False
5yh4,179,native,0.3740103697961014,13.215396685019398,44.83,0.0167597765363128,0.4189944134078212,0.5642458100558659,False,False,False
3q90,121,native,0.3241758813452108,13.940114650942007,40.39,0.2148760330578512,0.1900826446280991,0.5950413223140496,False,False,False
2o8p,220,native,0.687927963795013,7.804388179380757,73.86,0.8,0.0,0.2,False,False,True
1jnr,141,native,0.33046691509744,16.161112717389788,50.27,0.6170212765957447,0.1134751773049645,0.2695035460992908,False,False,False
3vfi,104,native,0.4495915888719057,8.64214096234361,60.3,0.5576923076923077,0.1442307692307692,0.2980769230769231,False,False,False
7bl4,102,native,0.8070067304612061,2.6891727531301552,80.41,0.4313725490196078,0.2745098039215686,0.2941176470588235,False,False,True
2p7j,93,native,0.2923433048785672,9.646215438084958,51.53,0.1935483870967742,0.2150537634408602,0.5913978494623656,False,False,False
3sre,329,native,0.2976851011127773,21.646582346163232,58.07,0.1063829787234042,0.4103343465045592,0.4832826747720364,False,False,False
1k1g,122,native,0.5703294238541128,6.185895727162501,74.12,0.4262295081967213,0.1639344262295081,0.4098360655737705,False,False,True
1ujo,131,native,0.3360232636701913,12.437259273894774,67.62,0.2748091603053435,0.2137404580152671,0.5114503816793893,False,False,False
2i49,398,native,0.2343664528493162,25.03997260835425,53.57,0.4070351758793969,0.1532663316582914,0.4396984924623116,False,False,False
3n1f,94,native,0.930127759358098,1.0567835136328123,87.52,0.0319148936170212,0.5425531914893617,0.425531914893617,True,True,True
1wdv,150,native,0.3166206283209929,15.316465596385312,58.63,0.1866666666666666,0.1666666666666666,0.6466666666666666,False,False,False
3vzx,227,native,0.5210702425644526,9.012793075555898,62.29,0.4801762114537445,0.118942731277533,0.4008810572687225,False,False,False
3h7t,235,native,0.4622576179627007,10.47362544420947,46.92,0.1957446808510638,0.3191489361702128,0.4851063829787234,False,False,False
5my6,166,native,0.6090545661878725,6.411519382509179,54.69,0.1265060240963855,0.2590361445783132,0.6144578313253012,False,False,False
1kwg,197,native,0.4509081723045218,14.87317990501445,52.77,0.2842639593908629,0.1573604060913705,0.5583756345177665,False,False,False
5ee0,280,native,0.2577254653947934,26.713024062407165,53.94,0.5142857142857142,0.2035714285714285,0.2821428571428571,False,False,False
2qkg,210,native,0.2739407254102785,18.65166860710889,55.36,0.319047619047619,0.238095238095238,0.4428571428571428,False,False,False
2h84,214,native,0.3460771111552839,15.820738996990142,41.16,0.3271028037383177,0.1495327102803738,0.5233644859813084,False,False,False
